Baggage Fee,Free Baggage,Airlines,Flight Numbers,Departures,Departure Date and Times,Arrivals,Arrival Date and Times,Durations,Layover Count,Layover Airports,Layover Info,Total Duration,Flight Price,Departure Times,Arrival Times,Carbon Emissions (g),Typical Emissions (g),Emission Difference (%),Booking Token
0,2,"ANA, China Eastern","NH 985, MU 516","HND, KIX","2025-12-19 06:20, 2025-12-19 14:20","ITM, PVG","2025-12-19 07:30, 2025-12-19 16:05","70, 165",1,Kansai International Airport,"ITM, 410",645,437,"380, 860","450, 965",203000,153000,33,WyJDalJJZVU5R2RFSmZNbGhYYnpSQlFscHFaV2RDUnkwdExTMHRMUzB0TFhscFltaDJNa0ZCUVVGQlIyYzBSMTgwUmt0elltTkJFZ3RPU0RrNE5YeE5WVFV4TmhvTENKL1ZBaEFDR2dOVlUwUTRISENmMVFJPSIsW1siSE5EIiwiMjAyNS0xMi0xOSIsIklUTSIsbnVsbCwiTkgiLCI5ODUiXSxbIktJWCIsIjIwMjUtMTItMTkiLCJQVkciLG51bGwsIk1VIiwiNTE2Il1dXQ==
0,2,"ANA, China Eastern","NH 985, MU 748","HND, KIX","2025-12-19 06:20, 2025-12-19 16:30","ITM, PVG","2025-12-19 07:30, 2025-12-19 18:30","70, 180",1,Kansai International Airport,"ITM, 540",790,437,"380, 990","450, 1110",208000,153000,36,WyJDalJJZVU5R2RFSmZNbGhYYnpSQlFscHFaV2RDUnkwdExTMHRMUzB0TFhscFltaDJNa0ZCUVVGQlIyYzBSMTgwUmt0elltTkJFZ3RPU0RrNE5YeE5WVGMwT0JvTENKL1ZBaEFDR2dOVlUwUTRISENmMVFJPSIsW1siSE5EIiwiMjAyNS0xMi0xOSIsIklUTSIsbnVsbCwiTkgiLCI5ODUiXSxbIktJWCIsIjIwMjUtMTItMTkiLCJQVkciLG51bGwsIk1VIiwiNzQ4Il1dXQ==
0,2,"ANA, China Eastern","NH 13, MU 226","HND, KIX","2025-12-19 07:00, 2025-12-19 13:10","ITM, PVG","2025-12-19 08:10, 2025-12-19 15:10","70, 180",1,Kansai International Airport,"ITM, 300",550,437,"420, 790","490, 910",199000,153000,30,WyJDalJJZVU5R2RFSmZNbGhYYnpSQlFscHFaV2RDUnkwdExTMHRMUzB0TFhscFltaDJNa0ZCUVVGQlIyYzBSMTgwUmt0elltTkJFZ3BPU0RFemZFMVZNakkyR2dzSW45VUNFQUlhQTFWVFJEZ2NjSi9WQWc9PSIsW1siSE5EIiwiMjAyNS0xMi0xOSIsIklUTSIsbnVsbCwiTkgiLCIxMyJdLFsiS0lYIiwiMjAyNS0xMi0xOSIsIlBWRyIsbnVsbCwiTVUiLCIyMjYiXV1d
0,2,"ANA, China Eastern","NH 13, MU 516","HND, KIX","2025-12-19 07:00, 2025-12-19 14:20","ITM, PVG","2025-12-19 08:10, 2025-12-19 16:05","70, 165",1,Kansai International Airport,"ITM, 370",605,437,"420, 860","490, 965",199000,153000,30,WyJDalJJZVU5R2RFSmZNbGhYYnpSQlFscHFaV2RDUnkwdExTMHRMUzB0TFhscFltaDJNa0ZCUVVGQlIyYzBSMTgwUmt0elltTkJFZ3BPU0RFemZFMVZOVEUyR2dzSW45VUNFQUlhQTFWVFJEZ2NjSi9WQWc9PSIsW1siSE5EIiwiMjAyNS0xMi0xOSIsIklUTSIsbnVsbCwiTkgiLCIxMyJdLFsiS0lYIiwiMjAyNS0xMi0xOSIsIlBWRyIsbnVsbCwiTVUiLCI1MTYiXV1d
0,2,"ANA, China Eastern","NH 13, MU 748","HND, KIX","2025-12-19 07:00, 2025-12-19 16:30","ITM, PVG","2025-12-19 08:10, 2025-12-19 18:30","70, 180",1,Kansai International Airport,"ITM, 500",750,437,"420, 990","490, 1110",204000,153000,33,WyJDalJJZVU5R2RFSmZNbGhYYnpSQlFscHFaV2RDUnkwdExTMHRMUzB0TFhscFltaDJNa0ZCUVVGQlIyYzBSMTgwUmt0elltTkJFZ3BPU0RFemZFMVZOelE0R2dzSW45VUNFQUlhQTFWVFJEZ2NjSi9WQWc9PSIsW1siSE5EIiwiMjAyNS0xMi0xOSIsIklUTSIsbnVsbCwiTkgiLCIxMyJdLFsiS0lYIiwiMjAyNS0xMi0xOSIsIlBWRyIsbnVsbCwiTVUiLCI3NDgiXV1d
0,2,"ANA, China Eastern","NH 15, MU 226","HND, KIX","2025-12-19 08:00, 2025-12-19 13:10","ITM, PVG","2025-12-19 09:10, 2025-12-19 15:10","70, 180",1,Kansai International Airport,"ITM, 240",490,437,"480, 790","550, 910",215000,153000,41,WyJDalJJZVU5R2RFSmZNbGhYYnpSQlFscHFaV2RDUnkwdExTMHRMUzB0TFhscFltaDJNa0ZCUVVGQlIyYzBSMTgwUmt0elltTkJFZ3BPU0RFMWZFMVZNakkyR2dzSW45VUNFQUlhQTFWVFJEZ2NjSi9WQWc9PSIsW1siSE5EIiwiMjAyNS0xMi0xOSIsIklUTSIsbnVsbCwiTkgiLCIxNSJdLFsiS0lYIiwiMjAyNS0xMi0xOSIsIlBWRyIsbnVsbCwiTVUiLCIyMjYiXV1d
0,2,"ANA, China Eastern","NH 15, MU 516","HND, KIX","2025-12-19 08:00, 2025-12-19 14:20","ITM, PVG","2025-12-19 09:10, 2025-12-19 16:05","70, 165",1,Kansai International Airport,"ITM, 310",545,437,"480, 860","550, 965",215000,153000,41,WyJDalJJZVU5R2RFSmZNbGhYYnpSQlFscHFaV2RDUnkwdExTMHRMUzB0TFhscFltaDJNa0ZCUVVGQlIyYzBSMTgwUmt0elltTkJFZ3BPU0RFMWZFMVZOVEUyR2dzSW45VUNFQUlhQTFWVFJEZ2NjSi9WQWc9PSIsW1siSE5EIiwiMjAyNS0xMi0xOSIsIklUTSIsbnVsbCwiTkgiLCIxNSJdLFsiS0lYIiwiMjAyNS0xMi0xOSIsIlBWRyIsbnVsbCwiTVUiLCI1MTYiXV1d
0,2,"ANA, China Eastern","NH 15, MU 748","HND, KIX","2025-12-19 08:00, 2025-12-19 16:30","ITM, PVG","2025-12-19 09:10, 2025-12-19 18:30","70, 180",1,Kansai International Airport,"ITM, 440",690,437,"480, 990","550, 1110",220000,153000,44,WyJDalJJZVU5R2RFSmZNbGhYYnpSQlFscHFaV2RDUnkwdExTMHRMUzB0TFhscFltaDJNa0ZCUVVGQlIyYzBSMTgwUmt0elltTkJFZ3BPU0RFMWZFMVZOelE0R2dzSW45VUNFQUlhQTFWVFJEZ2NjSi9WQWc9PSIsW1siSE5EIiwiMjAyNS0xMi0xOSIsIklUTSIsbnVsbCwiTkgiLCIxNSJdLFsiS0lYIiwiMjAyNS0xMi0xOSIsIlBWRyIsbnVsbCwiTVUiLCI3NDgiXV1d
0,2,"ANA, China Eastern","NH 17, MU 516","HND, KIX","2025-12-19 09:00, 2025-12-19 14:20","ITM, PVG","2025-12-19 10:10, 2025-12-19 16:05","70, 165",1,Kansai International Airport,"ITM, 250",485,437,"540, 860","610, 965",203000,153000,33,WyJDalJJZVU5R2RFSmZNbGhYYnpSQlFscHFaV2RDUnkwdExTMHRMUzB0TFhscFltaDJNa0ZCUVVGQlIyYzBSMTgwUmt0elltTkJFZ3BPU0RFM2ZFMVZOVEUyR2dzSW45VUNFQUlhQTFWVFJEZ2NjSi9WQWc9PSIsW1siSE5EIiwiMjAyNS0xMi0xOSIsIklUTSIsbnVsbCwiTkgiLCIxNyJdLFsiS0lYIiwiMjAyNS0xMi0xOSIsIlBWRyIsbnVsbCwiTVUiLCI1MTYiXV1d
0,2,"ANA, China Eastern","NH 17, MU 748","HND, KIX","2025-12-19 09:00, 2025-12-19 16:30","ITM, PVG","2025-12-19 10:10, 2025-12-19 18:30","70, 180",1,Kansai International Airport,"ITM, 380",630,437,"540, 990","610, 1110",208000,153000,36,WyJDalJJZVU5R2RFSmZNbGhYYnpSQlFscHFaV2RDUnkwdExTMHRMUzB0TFhscFltaDJNa0ZCUVVGQlIyYzBSMTgwUmt0elltTkJFZ3BPU0RFM2ZFMVZOelE0R2dzSW45VUNFQUlhQTFWVFJEZ2NjSi9WQWc9PSIsW1siSE5EIiwiMjAyNS0xMi0xOSIsIklUTSIsbnVsbCwiTkgiLCIxNyJdLFsiS0lYIiwiMjAyNS0xMi0xOSIsIlBWRyIsbnVsbCwiTVUiLCI3NDgiXV1d
0,2,"ANA, China Eastern","NH 19, MU 748","HND, KIX","2025-12-19 10:00, 2025-12-19 16:30","ITM, PVG","2025-12-19 11:10, 2025-12-19 18:30","70, 180",1,Kansai International Airport,"ITM, 320",570,437,"600, 990","670, 1110",208000,153000,36,WyJDalJJZVU5R2RFSmZNbGhYYnpSQlFscHFaV2RDUnkwdExTMHRMUzB0TFhscFltaDJNa0ZCUVVGQlIyYzBSMTgwUmt0elltTkJFZ3BPU0RFNWZFMVZOelE0R2dzSW45VUNFQUlhQTFWVFJEZ2NjSi9WQWc9PSIsW1siSE5EIiwiMjAyNS0xMi0xOSIsIklUTSIsbnVsbCwiTkgiLCIxOSJdLFsiS0lYIiwiMjAyNS0xMi0xOSIsIlBWRyIsbnVsbCwiTVUiLCI3NDgiXV1d
0,2,"ANA, China Eastern","NH 21, MU 748","HND, KIX","2025-12-19 11:00, 2025-12-19 16:30","ITM, PVG","2025-12-19 12:10, 2025-12-19 18:30","70, 180",1,Kansai International Airport,"ITM, 260",510,437,"660, 990","730, 1110",204000,153000,33,WyJDalJJZVU5R2RFSmZNbGhYYnpSQlFscHFaV2RDUnkwdExTMHRMUzB0TFhscFltaDJNa0ZCUVVGQlIyYzBSMTgwUmt0elltTkJFZ3BPU0RJeGZFMVZOelE0R2dzSW45VUNFQUlhQTFWVFJEZ2NjSi9WQWc9PSIsW1siSE5EIiwiMjAyNS0xMi0xOSIsIklUTSIsbnVsbCwiTkgiLCIyMSJdLFsiS0lYIiwiMjAyNS0xMi0xOSIsIlBWRyIsbnVsbCwiTVUiLCI3NDgiXV1d
0,2,"ANA, China Eastern","NH 93, MU 234","HND, KIX","2025-12-19 07:25, 2025-12-19 10:55","KIX, PVG","2025-12-19 08:50, 2025-12-19 12:45","85, 170",1,Kansai International Airport,"KIX, 125",380,439,"445, 655","530, 765",230000,153000,50,WyJDalJJZVU5R2RFSmZNbGhYYnpSQlFscHFaV2RDUnkwdExTMHRMUzB0TFhscFltaDJNa0ZCUVVGQlIyYzBSMTgwUmt0elltTkJFZ3BPU0RremZFMVZNak0wR2dzSXQ5WUNFQUlhQTFWVFJEZ2NjTGZXQWc9PSIsW1siSE5EIiwiMjAyNS0xMi0xOSIsIktJWCIsbnVsbCwiTkgiLCI5MyJdLFsiS0lYIiwiMjAyNS0xMi0xOSIsIlBWRyIsbnVsbCwiTVUiLCIyMzQiXV1d
0,2,"ANA, China Eastern","NH 93, MU 226","HND, KIX","2025-12-19 07:25, 2025-12-19 13:10","KIX, PVG","2025-12-19 08:50, 2025-12-19 15:10","85, 180",1,Kansai International Airport,"KIX, 260",525,439,"445, 790","530, 910",230000,153000,50,WyJDalJJZVU5R2RFSmZNbGhYYnpSQlFscHFaV2RDUnkwdExTMHRMUzB0TFhscFltaDJNa0ZCUVVGQlIyYzBSMTgwUmt0elltTkJFZ3BPU0RremZFMVZNakkyR2dzSXQ5WUNFQUlhQTFWVFJEZ2NjTGZXQWc9PSIsW1siSE5EIiwiMjAyNS0xMi0xOSIsIktJWCIsbnVsbCwiTkgiLCI5MyJdLFsiS0lYIiwiMjAyNS0xMi0xOSIsIlBWRyIsbnVsbCwiTVUiLCIyMjYiXV1d
0,2,"ANA, China Eastern","NH 93, MU 516","HND, KIX","2025-12-19 07:25, 2025-12-19 14:20","KIX, PVG","2025-12-19 08:50, 2025-12-19 16:05","85, 165",1,Kansai International Airport,"KIX, 330",580,439,"445, 860","530, 965",230000,153000,50,WyJDalJJZVU5R2RFSmZNbGhYYnpSQlFscHFaV2RDUnkwdExTMHRMUzB0TFhscFltaDJNa0ZCUVVGQlIyYzBSMTgwUmt0elltTkJFZ3BPU0RremZFMVZOVEUyR2dzSXQ5WUNFQUlhQTFWVFJEZ2NjTGZXQWc9PSIsW1siSE5EIiwiMjAyNS0xMi0xOSIsIktJWCIsbnVsbCwiTkgiLCI5MyJdLFsiS0lYIiwiMjAyNS0xMi0xOSIsIlBWRyIsbnVsbCwiTVUiLCI1MTYiXV1d
0,2,"ANA, China Eastern","NH 3821, MU 226","HND, KIX","2025-12-19 08:45, 2025-12-19 13:10","KIX, PVG","2025-12-19 10:15, 2025-12-19 15:10","90, 180",1,Kansai International Airport,"KIX, 175",445,439,"525, 790","615, 910",230000,153000,50,WyJDalJJZVU5R2RFSmZNbGhYYnpSQlFscHFaV2RDUnkwdExTMHRMUzB0TFhscFltaDJNa0ZCUVVGQlIyYzBSMTgwUmt0elltTkJFZ3hPU0RNNE1qRjhUVlV5TWpZYUN3aTMxZ0lRQWhvRFZWTkVPQnh3dDlZQyIsW1siSE5EIiwiMjAyNS0xMi0xOSIsIktJWCIsbnVsbCwiTkgiLCIzODIxIl0sWyJLSVgiLCIyMDI1LTEyLTE5IiwiUFZHIixudWxsLCJNVSIsIjIyNiJdXV0=
0,2,"ANA, China Eastern","NH 3821, MU 516","HND, KIX","2025-12-19 08:45, 2025-12-19 14:20","KIX, PVG","2025-12-19 10:15, 2025-12-19 16:05","90, 165",1,Kansai International Airport,"KIX, 245",500,439,"525, 860","615, 965",230000,153000,50,WyJDalJJZVU5R2RFSmZNbGhYYnpSQlFscHFaV2RDUnkwdExTMHRMUzB0TFhscFltaDJNa0ZCUVVGQlIyYzBSMTgwUmt0elltTkJFZ3hPU0RNNE1qRjhUVlUxTVRZYUN3aTMxZ0lRQWhvRFZWTkVPQnh3dDlZQyIsW1siSE5EIiwiMjAyNS0xMi0xOSIsIktJWCIsbnVsbCwiTkgiLCIzODIxIl0sWyJLSVgiLCIyMDI1LTEyLTE5IiwiUFZHIixudWxsLCJNVSIsIjUxNiJdXV0=
0,2,"ANA, China Eastern","NH 3821, MU 748","HND, KIX","2025-12-19 08:45, 2025-12-19 16:30","KIX, PVG","2025-12-19 10:15, 2025-12-19 18:30","90, 180",1,Kansai International Airport,"KIX, 375",645,439,"525, 990","615, 1110",235000,153000,54,WyJDalJJZVU5R2RFSmZNbGhYYnpSQlFscHFaV2RDUnkwdExTMHRMUzB0TFhscFltaDJNa0ZCUVVGQlIyYzBSMTgwUmt0elltTkJFZ3hPU0RNNE1qRjhUVlUzTkRnYUN3aTMxZ0lRQWhvRFZWTkVPQnh3dDlZQyIsW1siSE5EIiwiMjAyNS0xMi0xOSIsIktJWCIsbnVsbCwiTkgiLCIzODIxIl0sWyJLSVgiLCIyMDI1LTEyLTE5IiwiUFZHIixudWxsLCJNVSIsIjc0OCJdXV0=
0,2,"ANA, China Eastern","NH 3823, MU 748","HND, KIX","2025-12-19 12:00, 2025-12-19 16:30","KIX, PVG","2025-12-19 13:25, 2025-12-19 18:30","85, 180",1,Kansai International Airport,"KIX, 185",450,439,"720, 990","805, 1110",235000,153000,54,WyJDalJJZVU5R2RFSmZNbGhYYnpSQlFscHFaV2RDUnkwdExTMHRMUzB0TFhscFltaDJNa0ZCUVVGQlIyYzBSMTgwUmt0elltTkJFZ3hPU0RNNE1qTjhUVlUzTkRnYUN3aTMxZ0lRQWhvRFZWTkVPQnh3dDlZQyIsW1siSE5EIiwiMjAyNS0xMi0xOSIsIktJWCIsbnVsbCwiTkgiLCIzODIzIl0sWyJLSVgiLCIyMDI1LTEyLTE5IiwiUFZHIixudWxsLCJNVSIsIjc0OCJdXV0=
0,2,"ANA, China Eastern","NH 991, MU 748","HND, KIX","2025-12-19 13:30, 2025-12-19 16:30","KIX, PVG","2025-12-19 14:55, 2025-12-19 18:30","85, 180",1,Kansai International Airport,"KIX, 95",360,439,"810, 990","895, 1110",229000,153000,50,WyJDalJJZVU5R2RFSmZNbGhYYnpSQlFscHFaV2RDUnkwdExTMHRMUzB0TFhscFltaDJNa0ZCUVVGQlIyYzBSMTgwUmt0elltTkJFZ3RPU0RrNU1YeE5WVGMwT0JvTENMZldBaEFDR2dOVlUwUTRISEMzMWdJPSIsW1siSE5EIiwiMjAyNS0xMi0xOSIsIktJWCIsbnVsbCwiTkgiLCI5OTEiXSxbIktJWCIsIjIwMjUtMTItMTkiLCJQVkciLG51bGwsIk1VIiwiNzQ4Il1dXQ==
0,2,"ANA, China Eastern","NH 3827, MU 730","HND, KIX","2025-12-19 16:45, 2025-12-20 09:30","KIX, PVG","2025-12-19 18:15, 2025-12-20 11:30","90, 180",1,Kansai International Airport,"KIX, 915",1185,439,"1005, 570","1095, 690",230000,153000,50,WyJDalJJZVU5R2RFSmZNbGhYYnpSQlFscHFaV2RDUnkwdExTMHRMUzB0TFhscFltaDJNa0ZCUVVGQlIyYzBSMTgwUmt0elltTkJFZ3hPU0RNNE1qZDhUVlUzTXpBYUN3aTMxZ0lRQWhvRFZWTkVPQnh3dDlZQyIsW1siSE5EIiwiMjAyNS0xMi0xOSIsIktJWCIsbnVsbCwiTkgiLCIzODI3Il0sWyJLSVgiLCIyMDI1LTEyLTIwIiwiUFZHIixudWxsLCJNVSIsIjczMCJdXV0=
0,2,"ANA, China Eastern","NH 95, MU 730","HND, KIX","2025-12-19 18:00, 2025-12-20 09:30","KIX, PVG","2025-12-19 19:25, 2025-12-20 11:30","85, 180",1,Kansai International Airport,"KIX, 845",1110,439,"1080, 570","1165, 690",224000,153000,46,WyJDalJJZVU5R2RFSmZNbGhYYnpSQlFscHFaV2RDUnkwdExTMHRMUzB0TFhscFltaDJNa0ZCUVVGQlIyYzBSMTgwUmt0elltTkJFZ3BPU0RrMWZFMVZOek13R2dzSXQ5WUNFQUlhQTFWVFJEZ2NjTGZXQWc9PSIsW1siSE5EIiwiMjAyNS0xMi0xOSIsIktJWCIsbnVsbCwiTkgiLCI5NSJdLFsiS0lYIiwiMjAyNS0xMi0yMCIsIlBWRyIsbnVsbCwiTVUiLCI3MzAiXV1d
0,2,"ANA, China Eastern","NH 95, MU 234","HND, KIX","2025-12-19 18:00, 2025-12-20 10:55","KIX, PVG","2025-12-19 19:25, 2025-12-20 12:45","85, 170",1,Kansai International Airport,"KIX, 930",1185,439,"1080, 655","1165, 765",224000,153000,46,WyJDalJJZVU5R2RFSmZNbGhYYnpSQlFscHFaV2RDUnkwdExTMHRMUzB0TFhscFltaDJNa0ZCUVVGQlIyYzBSMTgwUmt0elltTkJFZ3BPU0RrMWZFMVZNak0wR2dzSXQ5WUNFQUlhQTFWVFJEZ2NjTGZXQWc9PSIsW1siSE5EIiwiMjAyNS0xMi0xOSIsIktJWCIsbnVsbCwiTkgiLCI5NSJdLFsiS0lYIiwiMjAyNS0xMi0yMCIsIlBWRyIsbnVsbCwiTVUiLCIyMzQiXV1d
